employee_id,full_name,email,department,title,hire_date,term_date,employment_type,status
E00917,Travis Rice,travis.rice@meridian-energy.com,Field Services,Hydrologist,2013-10-29,,FTE,active
E00493,Raymond Jordan,raymond.jordan@meridian-energy.com,Operations,Graphic designer,2020-01-19,,FTE,active
E00863,Jeremy Ewing,jeremy.ewing@meridian-energy.com,information technology,"Conservation officer, nature",2019-04-21,,FTE,active
E01081,Michael Gay,michael.gay@meridian-energy.com,Operations,Systems analyst,2024-10-16,,FTE,active
E00700,Seth Bryan,seth.bryan@meridian-energy.com,Procurement,Retail merchandiser,2018-12-18,,FTE,active
E00511,Richard Mccoy,richard.mccoy@meridian-energy.com,Engineering,"Designer, interior/spatial",2017-05-08,,Contractor,active
E00131,Melissa Woods,melissa.woods@meridian-energy.com,Engineering,Volunteer coordinator,2025-12-02,,FTE,active
E00379,Paige Webster,paige.webster@meridian-energy.com,Customer Care,Automotive engineer,2024-02-20,,FTE,active
E00373,Aaron Sellers,aaron.sellers@meridian-energy.com,Operations,Theatre manager,2022-05-25,,FTE,active
E00284,Tara Wong,tara.wong@meridian-energy.com,operations,Heritage manager,2014-01-26,,FTE,active
E01045,Lawrence Mitchell,lawrence.mitchell@meridian-energy.com,Engineering,Arts development officer,2019-07-29,,Contractor,active
E00612,Stephanie Jones,stephanie.jones@meridian-energy.com,Customer Care,Education administrator,2020-01-19,,FTE,active
E00040,Greg Rich,greg.rich@meridian-energy.com,Engineering,Health promotion specialist,2016-10-25,,FTE,active
E00196,Sean Gibbs,sean.gibbs@meridian-energy.com,SALES & KEY ACCOUNTS,"Scientist, water quality",2014-04-13,,FTE,active
E01130,Joseph Nelson,joseph.nelson@meridian-energy.com,Operations,Information officer,2020-08-26,,FTE,active
E00640,Laura Ward,laura.ward@meridian-energy.com,Field Services,Holiday representative,2022-08-12,,FTE,active
E00528,Carrie Ford,carrie.ford@meridian-energy.com,Field Services,Social worker,2016-10-28,,FTE,active
E00034,Kevin Lang,kevin.lang@meridian-energy.com,Field Services,Chief Technology Officer,2022-09-20,,FTE,active
E00853,Joseph Morgan,joseph.morgan@meridian-energy.com,Operations,Economist,2015-11-12,,FTE,active
E00733,Christina Harper,christina.harper@meridian-energy.com,Customer Care,"Surveyor, insurance",2013-03-20,,FTE,active
E00376,Melissa Harding,melissa.harding@meridian-energy.com,Operations,"Presenter, broadcasting",2013-02-18,,FTE,active
E00594,Eileen Willis,eileen.willis@meridian-energy.com,Operations,"Programmer, systems",2025-04-09,,FTE,active
E00421,Sierra Chase,sierra.chase@meridian-energy.com,Operations,Investment analyst,2014-08-07,,FTE,active
E00526,Kevin Gonzalez,kevin.gonzalez@meridian-energy.com,Field Services,"Scientist, water quality",2024-10-21,,FTE,active
E00553,Julie Heath,julie.heath@meridian-energy.com,Operations,Commissioning editor,2026-06-16,,FTE,active
E00798,Shawn Santiago,shawn.santiago@meridian-energy.com,Operations,"Teacher, early years/pre",2014-05-17,,FTE,active
E00343,Nicholas Lee,nicholas.lee@meridian-energy.com,Field Services,Commercial horticulturist,2022-01-22,,FTE,active
E00969,Jeffrey Hill,jeffrey.hill@meridian-energy.com,Operations,Glass blower/designer,2020-02-27,,FTE,active
E00136,Bryce Mitchell,bryce.mitchell@meridian-energy.com,Operations,Financial risk analyst,2020-03-29,,FTE,active
E00615,Daryl Hernandez,daryl.hernandez@meridian-energy.com,Finance & Accounting,Senior Accountant,2018-01-16,,FTE,active
E00888,Christopher Booth,christopher.booth@meridian-energy.com,Information Technology,Holiday representative,2015-06-18,,FTE,active
E00489,Elizabeth Rodriguez,elizabeth.rodriguez@meridian-energy.com,Engineering,Personnel officer,2020-08-10,,FTE,active
E00391,Troy Austin,troy.austin@meridian-energy.com,Operations,"Scientist, forensic",2024-02-10,,FTE,active
E01157,Brittany Baker,brittany.baker@meridian-energy.com,Field Services,"Engineer, chemical",2023-10-04,,Contractor,active
E00182,Brandon Clark,brandon.clark@meridian-energy.com,Sales & Key Accounts,Orthoptist,2026-04-13,,FTE,active
E00359,Lauren Anderson,lauren.anderson@meridian-energy.com,Field Services,Archivist,2025-11-23,,Contractor,active
E00501,Glen Rodriguez,glen.rodriguez@meridian-energy.com,Field Services,Quarry manager,2024-06-08,,Contractor,active
E00111,Yolanda Vargas,yolanda.vargas@meridian-energy.com,Operations,"Therapist, drama",2022-05-30,,FTE,active
E01070,David Valdez,david.valdez@meridian-energy.com,Customer Care,Historic buildings inspector/conservatio,2023-12-11,,FTE,active
E00518,Zachary Porter,zachary.porter@meridian-energy.com,CUSTOMER CARE,"Buyer, retail",2023-01-12,,FTE,active
E00718,David Gutierrez,david.gutierrez@meridian-energy.com,Operations,Sports therapist,2021-05-22,,FTE,active
E00434,Heather Young,heather.young@meridian-energy.com,Operations,"Accountant, chartered certified",2015-11-27,,FTE,active
E00209,Emily White,emily.white@meridian-energy.com,Information Technology,Pharmacologist,2018-04-15,,FTE,active
E00115,Jessica Hayes,jessica.hayes@meridian-energy.com,Operations,Diplomatic Services operational officer,2023-10-28,,FTE,active
E00937,David Cortez,david.cortez@meridian-energy.com,Engineering,"Conservation officer, nature",2024-06-16,,FTE,active
E01067,Joshua Smith,joshua.smith@meridian-energy.com,Customer Care,"Surveyor, commercial/residential",2020-09-30,,FTE,active
E00450,Kristen Galvan,kristen.galvan@meridian-energy.com,Operations,Regulatory affairs officer,2020-12-30,,FTE,active
E00385,Tiffany Howell,tiffany.howell@meridian-energy.com,Operations,Agricultural consultant,2024-07-13,,FTE,active
E00120,Paige Parsons,paige.parsons@meridian-energy.com,Operations,Investment analyst,2025-04-17,,FTE,active
E00277,Yesenia Barnett,yesenia.barnett@meridian-energy.com,Operations,Commercial art gallery manager,2021-10-18,,FTE,active
E00403,Nicholas Newman,nicholas.newman@meridian-energy.com,Customer Care,"Investment banker, corporate",2013-05-08,,FTE,active
E00977,Bryan Benson,bryan.benson@meridian-energy.com,Operations,Land,2013-04-10,,FTE,active
E00525,Sydney Johnson,sydney.johnson@meridian-energy.com,Field Services,"Designer, multimedia",2019-06-12,,Contractor,active
E00795,Whitney Curtis,whitney.curtis@meridian-energy.com,Operations,Armed forces logistics/support/administr,2013-04-26,,FTE,active
E00356,Jane MD,jane.md@meridian-energy.com,Operations,Immigration officer,2013-02-13,,FTE,active
E00037,Nancy King,nancy.king@meridian-energy.com,ENGINEERING,Accounting technician,2015-03-17,,FTE,active
E00909,Mary Sweeney,mary.sweeney@meridian-energy.com,Operations,Fast food restaurant manager,2018-12-15,,FTE,active
E00498,Katie Gray,katie.gray@meridian-energy.com,Engineering,Politician's assistant,2012-05-30,,Contractor,active
E00022,Carmen Chase,carmen.chase@meridian-energy.com,Executive,"Journalist, newspaper",2026-02-20,,FTE,active
E00632,Ryan Martin,ryan.martin@meridian-energy.com,Customer Care,Research scientist (medical),2021-08-29,,FTE,active
E01046,Karl Oconnor,karl.oconnor@meridian-energy.com,Field Services,Museum/gallery curator,2019-12-21,,Contractor,active
E01105,Russell Landry,russell.landry@meridian-energy.com,Operations,Industrial buyer,2018-09-13,,FTE,active
E00294,Eric Davis,eric.davis@meridian-energy.com,Field Services,Warehouse manager,2014-06-09,,FTE,active
E01178,Dennis Dennis,dennis.dennis@meridian-energy.com,Field Services,Garment/textile technologist,2018-07-05,,FTE,active
E00601,Samantha Richards,samantha.richards@meridian-energy.com,Finance & Accounting,Web designer,2025-06-25,,FTE,active
E00151,Kathleen Warren,kathleen.warren@meridian-energy.com, Customer Care ,Pensions consultant,2016-06-14,,FTE,active
E00331,Chelsea Alvarez,chelsea.alvarez@meridian-energy.com,Operations,Cabin crew,2017-02-12,,FTE,active
E00240,Ryan Rodriguez,ryan.rodriguez@meridian-energy.com,Operations,Meteorologist,2014-02-20,,FTE,active
E00524,Miranda Carpenter,miranda.carpenter@meridian-energy.com, Customer Care ,"Engineer, building services",2020-01-15,,Contractor,active
E00300,Victoria Alvarez,victoria.alvarez@meridian-energy.com,Sales & Key Accounts,"Exhibitions officer, museum/gallery",2019-06-30,,FTE,active
E00012,Samuel Pierce,samuel.pierce@meridian-energy.com,Operations,Medical sales representative,2025-08-08,,FTE,active
E00372,Matthew Braun,matthew.braun@meridian-energy.com,Field Services,Passenger transport manager,2022-05-29,,FTE,active
E00396,Jane Flowers,jane.flowers@meridian-energy.com,Operations,Research scientist (life sciences),2013-09-29,,FTE,active
E01098,George Brown,george.brown@meridian-energy.com,Operations,Estate manager/land agent,2021-06-06,,FTE,active
E00297,Danny Munoz,danny.munoz@meridian-energy.com,Operations,Administrator,2011-10-24,,FTE,active
E00672,Megan Elliott,megan.elliott@meridian-energy.com,Operations,Gaffer,2026-04-23,,FTE,active
E00588,Laura Burgess,laura.burgess@meridian-energy.com,Field Services,Health and safety adviser,2016-04-23,,FTE,active
E00116,Maria Love,maria.love@meridian-energy.com,Operations,Magazine journalist,2024-01-18,,FTE,active
E00956,Sharon Harris,sharon.harris@meridian-energy.com,Engineering,Radio broadcast assistant,2021-12-22,,FTE,active
E01025,Laura Andrade,laura.andrade@meridian-energy.com,Information Technology,Biomedical scientist,2014-05-27,,FTE,active
E00621,Ian Arnold,ian.arnold@meridian-energy.com,Operations,"Designer, industrial/product",2013-11-18,,FTE,active
E00078,Christopher Weaver,christopher.weaver@meridian-energy.com, Operations ,"Editor, magazine features",2012-02-05,,FTE,active
E00142,Shawn Davis,shawn.davis@meridian-energy.com,Operations,Accommodation manager,2013-01-03,,FTE,active
E00716,Mark Mullins,mark.mullins@meridian-energy.com,Operations,"Scientist, biomedical",2023-05-06,,FTE,active
E01142,Brian Lowe,brian.lowe@meridian-energy.com,FINANCE & ACCOUNTING,Product manager,2014-04-05,,FTE,active
E00443,Abigail Berry,abigail.berry@meridian-energy.com,Engineering,Ceramics designer,2018-10-21,,FTE,active
E00402,Philip Brandt,philip.brandt@meridian-energy.com,Operations,Petroleum engineer,2025-12-26,,FTE,active
E00673,Paul Williams,paul.williams@meridian-energy.com,Customer Care,Oceanographer,2022-05-26,,FTE,active
E00128,Matthew Ray,matthew.ray@meridian-energy.com,Engineering,Animal technologist,2012-11-30,,FTE,active
E00658,Lindsay Noble,lindsay.noble@meridian-energy.com,Customer Care,Catering manager,2012-12-02,,FTE,active
E01186,Anthony Wheeler,anthony.wheeler@meridian-energy.com,Operations,"Accountant, chartered public finance",2021-09-14,,FTE,active
E00821,Todd Johnson,todd.johnson@meridian-energy.com,Operations,Trading standards officer,2019-03-16,,FTE,active
E00170,Randy Price,randy.price@meridian-energy.com,Operations,Trade mark attorney,2021-07-04,,FTE,active
E00130,Michelle Smith,michelle.smith@meridian-energy.com,Operations,Scientific laboratory technician,2013-07-23,,FTE,on_leave
E00432,Yolanda Cole,yolanda.cole@meridian-energy.com,Operations,Water engineer,2020-12-14,,FTE,active
E00410,Elizabeth Livingston,elizabeth.livingston@meridian-energy.com,Engineering,Ship broker,2012-02-20,,FTE,active
E00492,Savannah Aguilar,savannah.aguilar@meridian-energy.com,Operations,Economist,2025-10-12,,FTE,active
E00499,James Lewis,james.lewis@meridian-energy.com,Field Services,Oceanographer,2025-12-01,,FTE,active
E00848,Robert Brooks,robert.brooks@meridian-energy.com,Sales & Key Accounts,Animal nutritionist,2014-09-30,,FTE,active
E00545,Lori Pena,lori.pena@meridian-energy.com,Field Services,Private music teacher,2025-07-16,,FTE,active
E00771,Wesley Smith,wesley.smith@meridian-energy.com,Sales & Key Accounts,Chief Financial Officer,2020-11-08,,FTE,active
E01135,Sean Brennan,sean.brennan@meridian-energy.com,Operations,Fashion designer,2019-08-19,,FTE,active
E00439,Anthony King,anthony.king@meridian-energy.com,Sales & Key Accounts,Occupational psychologist,2023-07-03,,FTE,active
E00049,Sherry Guerra,sherry.guerra@meridian-energy.com,Field Services,Museum/gallery conservator,2024-04-23,,FTE,active
E01074,Jason Myers,jason.myers@meridian-energy.com,Operations,Site engineer,2024-08-23,,FTE,active
E00057,Julia Wood,julia.wood@meridian-energy.com,Customer Care,Operational investment banker,2019-12-22,,FTE,active
E00610,Amber Riley,amber.riley@meridian-energy.com,Human Resources,Ecologist,2017-04-28,,FTE,active
E00309,Sabrina Mays,sabrina.mays@meridian-energy.com,Field Services,"Accountant, chartered management",2024-12-08,,FTE,active
E01065,Chad Williams,chad.williams@meridian-energy.com,Customer Care,Warehouse manager,2020-08-31,,FTE,active
E00261,Doris Bond,doris.bond@meridian-energy.com,Engineering,Accounting technician,2023-01-04,,FTE,active
E00556,Michael Quinn,michael.quinn@meridian-energy.com,Field Services,Magazine features editor,2015-11-16,,FTE,active
E01083,Adam Garcia,adam.garcia@meridian-energy.com,Engineering,Analytical chemist,2024-12-11,,FTE,active
E00242,Luis Fisher,luis.fisher@meridian-energy.com,Engineering,Amenity horticulturist,2011-12-13,,FTE,active
E00079,Michael Gutierrez,michael.gutierrez@meridian-energy.com,Operations,Barista,2024-12-30,,FTE,active
E01012,James Carter,james.carter@meridian-energy.com,Engineering,Solicitor,2020-12-09,,FTE,active
E00860,Melissa Vaughan,melissa.vaughan@meridian-energy.com,Field Services,Building services engineer,2022-11-24,,FTE,active
E00943,Cynthia Drake,cynthia.drake@meridian-energy.com,Field Services,Financial manager,2012-07-23,,FTE,active
E00515,Amy Brooks,amy.brooks@meridian-energy.com,Human Resources,Advertising account planner,2013-06-12,,FTE,active
E00648,Jacob Miller,jacob.miller@meridian-energy.com,Operations,"Scientist, research (maths)",2017-08-07,,FTE,active
E00077,John Kirk,john.kirk@meridian-energy.com,Engineering,"Conservator, furniture",2025-08-28,,FTE,active
E00427,Tyler Levine,tyler.levine@meridian-energy.com,Sales & Key Accounts,Computer games developer,2016-04-07,,FTE,active
E00657,Gregory Bridges,gregory.bridges@meridian-energy.com,Legal & Compliance,Building services engineer,2022-09-01,,FTE,active
E00722,Ashley Brown,ashley.brown@meridian-energy.com,customer care,Retail manager,2015-10-29,,FTE,active
E00560,Crystal Smith,crystal.smith@meridian-energy.com,Field Services,Magazine features editor,2021-01-04,,FTE,active
E00838,Jon Wilson,jon.wilson@meridian-energy.com, Sales & Key Accounts ,"Engineer, maintenance",2013-01-30,,FTE,active
E01090,Robert Stevens,robert.stevens@meridian-energy.com,Operations,Operations geologist,2017-11-07,,FTE,active
E00033,Mark Porter,mark.porter@meridian-energy.com,Operations,Forensic psychologist,2021-10-18,,FTE,active
E00052,Matthew Anderson,matthew.anderson@meridian-energy.com,Operations,Trading standards officer,2022-09-23,,FTE,active
E00957,Alexis Buchanan,alexis.buchanan@meridian-energy.com,Field Services,Museum/gallery conservator,2023-06-09,,FTE,active
E00088,Julie Gray,julie.gray@meridian-energy.com,Operations,Radio broadcast assistant,2013-12-28,,FTE,active
E01048,Katherine Ruiz,katherine.ruiz@meridian-energy.com,Finance & Accounting,Water engineer,2023-09-01,,FTE,active
E00146,Jessica Morton,jessica.morton@meridian-energy.com,Operations,Outdoor activities/education manager,2018-08-13,,FTE,active
E00895,Robert Miller,robert.miller@meridian-energy.com,Operations,Orthoptist,2017-10-21,,FTE,active
E00695,Heidi Anderson,heidi.anderson@meridian-energy.com,Operations,Accommodation manager,2013-08-25,,FTE,active
E00559,Tiffany Mejia,tiffany.mejia@meridian-energy.com,Operations,Diagnostic radiographer,2025-12-07,,FTE,active
E00016,William Jenkins,william.jenkins@meridian-energy.com,Operations,"Teacher, early years/pre",2019-10-13,,FTE,active
E00598,Martha Garcia,martha.garcia@meridian-energy.com,Engineering,"Development worker, international aid",2014-06-17,,FTE,active
E01022,Ashley Moore,ashley.moore@meridian-energy.com,Customer Care,Immigration officer,2014-08-13,,FTE,active
E01027,Stephanie Franco,stephanie.franco@meridian-energy.com,Customer Care,Planning and development surveyor,2020-05-03,,FTE,active
E00862,Robin Bailey,robin.bailey@meridian-energy.com,Information Technology,Barrister,2013-06-30,,FTE,active
E01063,Kevin Moore,kevin.moore@meridian-energy.com,Executive,Location manager,2014-11-17,,FTE,active
E00168,April Tyler,april.tyler@meridian-energy.com,Finance & Accounting,Controller,2017-04-10,,FTE,active
E00093,Michael Eaton,michael.eaton@meridian-energy.com,Field Services,Housing manager/officer,2019-10-09,,FTE,active
E00354,Matthew Leonard,matthew.leonard@meridian-energy.com,Operations,"Psychotherapist, child",2024-06-06,,FTE,active
E00084,Latasha Buchanan,latasha.buchanan@meridian-energy.com,Engineering,Automotive engineer,2023-03-08,,FTE,active
E00789,Lynn Hernandez,lynn.hernandez@meridian-energy.com,Field Services,Pharmacologist,2020-08-22,,Contractor,active
E01170,Sara Lester,sara.lester@meridian-energy.com,Operations,Geophysical data processor,2022-12-31,,FTE,active
E00069,Micheal Bailey,micheal.bailey@meridian-energy.com,Engineering,"Teacher, primary school",2025-03-15,,FTE,active
E00887,Glen Brown,glen.brown@meridian-energy.com,Field Services,Recycling officer,2020-09-16,,Contractor,active
E00773,Jonathan Hancock,jonathan.hancock@meridian-energy.com,Field Services,"Investment banker, operational",2016-12-13,,Contractor,active
E01053,Lisa Hughes,lisa.hughes@meridian-energy.com,Operations,Make,2025-11-03,,FTE,active
E00520,Matthew Bridges,matthew.bridges@meridian-energy.com,Field Services,Charity fundraiser,2011-10-10,,Contractor,active
E00655,Ricky Foster,ricky.foster@meridian-energy.com,Operations,"Accountant, chartered management",2012-12-13,,FTE,active
E00911,Karen Williams,karen.williams@meridian-energy.com,Customer Care,Market researcher,2025-07-21,,FTE,active
E00952,Danielle Grimes,danielle.grimes@meridian-energy.com,Engineering,Civil Service administrator,2020-05-06,,Contractor,active
E00430,Victor Morales,victor.morales@meridian-energy.com,Engineering,Armed forces logistics/support/administr,2013-06-29,,FTE,active
E00024,Robin Church,robin.church@meridian-energy.com,Sales & Key Accounts,Science writer,2022-10-12,,FTE,active
E00340,John Wilson,john.wilson@meridian-energy.com,Operations,Haematologist,2018-09-07,,FTE,active
E01072,Amy Barr,amy.barr@meridian-energy.com,Operations,Early years teacher,2020-10-08,,FTE,active
E00826,Jodi Jackson,jodi.jackson@meridian-energy.com,Customer Care,Legal secretary,2021-01-07,,FTE,active
E00013,Scott Donovan,scott.donovan@meridian-energy.com,Information Technology,Field seismologist,2016-10-22,,FTE,active
E00162,Sandra Soto,sandra.soto@meridian-energy.com,Sales & Key Accounts,IT trainer,2017-04-04,,FTE,active
E00500,Sandra Cummings,sandra.cummings@meridian-energy.com,Field Services,"Engineer, aeronautical",2020-06-30,,FTE,active
E00122,Michael Wilkerson,michael.wilkerson@meridian-energy.com,Engineering,Fish farm manager,2018-12-24,,FTE,active
E00608,Joseph Mitchell,joseph.mitchell@meridian-energy.com, Information Technology ,Biomedical scientist,2011-12-16,,FTE,active
E00731,Cynthia Gray,cynthia.gray@meridian-energy.com,Operations,Music tutor,2021-05-10,,FTE,active
E01033,Shelly Harper,shelly.harper@meridian-energy.com,Field Services,"Designer, blown glass/stained glass",2019-01-25,,FTE,active
E01141,Michelle Becker,michelle.becker@meridian-energy.com,Finance & Accounting,Health visitor,2016-06-17,,FTE,active
E01104,James Kelly,james.kelly@meridian-energy.com,Operations,"Producer, television/film/video",2012-10-17,,FTE,active
E00606,Sabrina Jones,sabrina.jones@meridian-energy.com,Operations,"Journalist, newspaper",2025-05-18,,FTE,active
E00204,David Alexander,david.alexander@meridian-energy.com,Operations,TEFL teacher,2017-07-15,,FTE,active
E00636,James Reyes,james.reyes@meridian-energy.com,Engineering,Fast food restaurant manager,2020-10-03,,FTE,active
E00814,Bernard Barrett,bernard.barrett@meridian-energy.com,Operations,Software engineer,2017-01-03,,FTE,active
E00934,Amanda DDS,amanda.dds@meridian-energy.com,Sales & Key Accounts,Industrial buyer,2025-06-16,,FTE,active
E00644,Charles Harris,charles.harris@meridian-energy.com,Operations,Clinical biochemist,2020-09-26,,FTE,active
E00613,Nathan Conway,nathan.conway@meridian-energy.com,Operations,Marketing executive,2011-11-09,,FTE,active
E00586,Rick Moore,rick.moore@meridian-energy.com,Finance & Accounting,Town planner,2014-05-04,,FTE,active
E00966,Anna Houston,anna.houston@meridian-energy.com,Information Technology,Training and development officer,2016-06-05,,FTE,active
E00870,Christopher Trujillo,christopher.trujillo@meridian-energy.com,Customer Care,Haematologist,2019-03-31,,FTE,active
E00308,Miguel Martinez,miguel.martinez@meridian-energy.com,Procurement,Accommodation manager,2017-11-19,,FTE,active
E00946,Reginald Rodriguez,reginald.rodriguez@meridian-energy.com,Field Services,Sports coach,2021-05-18,,Contractor,active
E00886,Charles Sullivan,charles.sullivan@meridian-energy.com,Operations,Medical illustrator,2012-03-23,,FTE,active
E00497,Meredith Atkinson,meredith.atkinson@meridian-energy.com,Information Technology,Neurosurgeon,2013-09-05,,FTE,active
E00192,Sarah Harrington,sarah.harrington@meridian-energy.com,Procurement,Broadcast presenter,2022-10-09,,FTE,active
E00070,Michelle Liu,michelle.liu@meridian-energy.com,Operations,Tree surgeon,2017-08-20,,FTE,active
E00102,April Young,april.young@meridian-energy.com,Operations,"Investment banker, corporate",2022-03-27,,FTE,active
E00445,Denise Harrison,denise.harrison@meridian-energy.com,Operations,Broadcast engineer,2012-04-25,,FTE,active
E00138,Jessica Martinez,jessica.martinez@meridian-energy.com,Field Services,Research scientist (maths),2026-06-03,,FTE,active
E00591,Amanda James,amanda.james@meridian-energy.com,Field Services,"Production assistant, radio",2012-05-09,,FTE,active
E00788,Jennifer Walsh,jennifer.walsh@meridian-energy.com,Engineering,Field trials officer,2021-11-05,,FTE,active
E00453,Kevin Ferrell,kevin.ferrell@meridian-energy.com,Marketing,"Nurse, mental health",2024-08-03,,FTE,active
E00325,James Mcdonald,james.mcdonald@meridian-energy.com,Customer Care,Museum/gallery exhibitions officer,2024-10-03,,FTE,active
E00885,Thomas Hale,thomas.hale@meridian-energy.com,Operations,Oceanographer,2016-05-10,,FTE,active
E00272,James Ali,james.ali@meridian-energy.com,Sales & Key Accounts,"Designer, multimedia",2019-09-21,,FTE,active
E00257,Hannah Williams,hannah.williams@meridian-energy.com,Procurement,Television/film/video producer,2023-06-19,,FTE,active
E00622,Amanda Simmons,amanda.simmons@meridian-energy.com,Engineering,"Investment banker, operational",2020-07-03,,FTE,active
E01117,Kevin Garcia,kevin.garcia@meridian-energy.com,FIELD SERVICES,Purchasing manager,2013-04-14,,FTE,active
E00537,Shannon Anderson,shannon.anderson@meridian-energy.com,Operations,"Conservation officer, historic buildings",2021-02-18,,FTE,active
E00539,Ryan Edwards,ryan.edwards@meridian-energy.com,Finance & Accounting,Dentist,2014-02-01,,FTE,active
E00935,Craig Maxwell,craig.maxwell@meridian-energy.com,Operations,"Engineer, chemical",2014-07-31,,FTE,active
E00941,Miss Romero,miss.romero@meridian-energy.com,Procurement,Field seismologist,2016-07-10,,FTE,active
E00307,David Benitez,david.benitez@meridian-energy.com,Engineering,Applications developer,2012-11-08,,FTE,active
E00400,Melissa Bishop,melissa.bishop@meridian-energy.com,Field Services,Tax adviser,2018-01-23,,FTE,active
E00642,Olivia Torres,olivia.torres@meridian-energy.com,Sales & Key Accounts,Tax inspector,2016-07-30,,FTE,active
E00386,Joseph Clark,joseph.clark@meridian-energy.com,Customer Care,Retail buyer,2022-07-28,,FTE,active
E01112,Christopher Hammond,christopher.hammond@meridian-energy.com,Operations,"Education officer, community",2026-04-19,,FTE,active
E00465,Walter Smith,walter.smith@meridian-energy.com,Customer Care,Magazine journalist,2018-05-06,,FTE,active
E00197,Eric Barron,eric.barron@meridian-energy.com,Marketing,Systems analyst,2014-08-17,,FTE,active
E00990,Shirley DDS,shirley.dds@meridian-energy.com,Operations,"Therapist, occupational",2025-04-15,,FTE,active
E00703,Kimberly Byrd,kimberly.byrd@meridian-energy.com,Operations,Mining engineer,2023-03-05,,FTE,active
